SubjectCode,Triplet,Rep,RedJade Code A,roleA,RedJade Code B,roleB,Roles,Perceptual Distance,Structural Distance
P2,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,45.5908697,0.9032258064516128
P2,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,81.18328215,0.5294117647058824
P2,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,81.18328215,0.5294117647058824
P2,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,95.12681273,0.90625
P23,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,85.61314151,0.9032258064516128
P23,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,85.61314151,0.9032258064516128
P23,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,109.38795,0.5294117647058824
P23,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,109.38795,0.5294117647058824
P23,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,93.47017492,0.90625
P25,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,57.49192117,0.9032258064516128
P25,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,57.49192117,0.9032258064516128
P25,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,44.61849392,0.5294117647058824
P25,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,44.61849392,0.5294117647058824
P25,457 538 703,2,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,41.27911094,0.90625
P25,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,53.84594507,0.9032258064516128
P25,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,53.84594507,0.9032258064516128
P25,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,54.55645333,0.5294117647058824
P25,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,54.55645333,0.5294117647058824
P25,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,39.48146401,0.90625
P26,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,56.55084261,0.9032258064516128
P26,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,56.55084261,0.9032258064516128
P26,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,17.57558534,0.5294117647058824
P26,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,17.57558534,0.5294117647058824
P26,457 538 703,2,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,53.09049821,0.90625
P26,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,124.2225233,0.9032258064516128
P26,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,124.2225233,0.9032258064516128
P26,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,33.132143,0.5294117647058824
P26,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,33.132143,0.5294117647058824
P26,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,91.20582986,0.90625
P27,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,25.10850454,0.9032258064516128
P27,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,25.10850454,0.9032258064516128
P27,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,125.7872589,0.5294117647058824
P27,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,125.7872589,0.5294117647058824
P27,457 538 703,2,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,101.2899131,0.90625
P27,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,77.54427896,0.9032258064516128
P27,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,77.54427896,0.9032258064516128
P27,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,32.51946648,0.5294117647058824
P27,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,32.51946648,0.5294117647058824
P27,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,46.19382318,0.90625
P28,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,93.60417352,0.9032258064516128
P28,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,93.60417352,0.9032258064516128
P28,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,88.54433071,0.5294117647058824
P28,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,88.54433071,0.5294117647058824
P28,457 538 703,2,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,25.70007004,0.90625
P28,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,94.21122279,0.9032258064516128
P28,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,94.21122279,0.9032258064516128
P28,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,85.10736102,0.5294117647058824
P28,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,85.10736102,0.5294117647058824
P28,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,27.96851444,0.90625
P31,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,63.01574168,0.9032258064516128
P31,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,63.01574168,0.9032258064516128
P31,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,63.0815385,0.5294117647058824
P31,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,63.0815385,0.5294117647058824
P31,457 538 703,2,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,32.11493422,0.90625
P31,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,80.52465213,0.9032258064516128
P31,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,80.52465213,0.9032258064516128
P31,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,12.15069545,0.5294117647058824
P31,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,12.15069545,0.5294117647058824
P31,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,88.94580035,0.90625
P32,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,34.38084496,0.9032258064516128
P32,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,34.38084496,0.9032258064516128
P32,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,35.66763519,0.5294117647058824
P32,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,35.66763519,0.5294117647058824
P32,457 538 703,2,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,30.39340882,0.90625
P32,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,16.08408219,0.9032258064516128
P32,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,16.08408219,0.9032258064516128
P32,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,31.29174332,0.5294117647058824
P32,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,31.29174332,0.5294117647058824
P32,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,27.29418436,0.90625
P5,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,63.25520453,0.9032258064516128
P5,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,63.25520453,0.9032258064516128
P5,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,100.2839209,0.5294117647058824
P5,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,100.2839209,0.5294117647058824
P5,457 538 703,2,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,37.03272742,0.90625
P5,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,35.1754076,0.9032258064516128
P5,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,35.1754076,0.9032258064516128
P5,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,112.7532904,0.5294117647058824
P5,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,112.7532904,0.5294117647058824
P5,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,77.58636607,0.90625
P6,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,45.71297628,0.9032258064516128
P6,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,45.71297628,0.9032258064516128
P6,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,58.79066082,0.5294117647058824
P6,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,58.79066082,0.5294117647058824
P6,457 538 703,2,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,19.59282522,0.90625
P6,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,28.19657071,0.9032258064516128
P6,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,28.19657071,0.9032258064516128
P6,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,56.66072802,0.5294117647058824
P6,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,56.66072802,0.5294117647058824
P6,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,46.35813737,0.90625
P9,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,60.18513105,0.9032258064516128
P9,457 538 703,2,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,60.18513105,0.9032258064516128
P9,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,70.10871344,0.5294117647058824
P9,457 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,70.10871344,0.5294117647058824
P9,457 538 703,2,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,33.47903374,0.90625
P9,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,18.15731808,0.9032258064516128
P9,457 538 703,1,WHI,anchor,XRT,struct_cliff,anchor.to.struct_cliff,18.15731808,0.9032258064516128
P9,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,59.94980317,0.5294117647058824
P9,457 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,59.94980317,0.5294117647058824
P9,457 538 703,1,XRT,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,61.75811283,0.90625
P1,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,129.4807882,0.85
P1,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,67.89168432,0.5833333333333333
P1,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,61.64173667,0.8571428571428572
P1,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,60.26024394,0.85
P1,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,129.8319194,0.5833333333333333
P1,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,69.65543554,0.8571428571428572
P10,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,45.97257987,0.85
P10,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,49.64002518,0.5833333333333333
P10,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,47.67930578,0.8571428571428572
P10,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,63.33784493,0.85
P10,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,15.080746,0.5833333333333333
P10,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,53.65190118,0.8571428571428572
P11,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,13.15596443,0.85
P11,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,27.76730632,0.5833333333333333
P11,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,33.47755218,0.8571428571428572
P11,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,57.87862127,0.85
P11,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,20.56785113,0.5833333333333333
P11,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,37.56059771,0.8571428571428572
P13,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,87.11116232,0.85
P13,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,87.18327649,0.5833333333333333
P13,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,70.35803081,0.8571428571428572
P14,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,84.05289347,0.85
P14,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,11.32486203,0.5833333333333333
P14,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,82.75058066,0.8571428571428572
P14,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,107.737151,0.85
P14,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,16.78823993,0.5833333333333333
P14,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,117.9681894,0.8571428571428572
P19,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,47.7974947,0.85
P19,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,113.2004638,0.5833333333333333
P19,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,65.94477766,0.8571428571428572
P19,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,132.6320282,0.85
P19,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,39.14088527,0.5833333333333333
P19,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,93.71329575,0.8571428571428572
P2,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,65.71805384,0.85
P2,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,105.1712247,0.5833333333333333
P2,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,102.3090578,0.8571428571428572
P2,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,101.1552124,0.85
P2,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,86.96058877,0.5833333333333333
P2,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,100.8233356,0.8571428571428572
P23,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,99.76385367,0.85
P23,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,87.16781172,0.5833333333333333
P23,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,80.39458502,0.8571428571428572
P25,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,21.16008743,0.85
P25,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,15.22603363,0.5833333333333333
P25,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,8.271021702,0.8571428571428572
P25,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,46.61605946,0.85
P25,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,45.35620134,0.5833333333333333
P25,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,34.35514518,0.8571428571428572
P26,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,57.07618768,0.85
P26,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,94.39229683,0.5833333333333333
P26,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,117.934121,0.8571428571428572
P26,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,23.68793153,0.85
P26,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,120.2248365,0.5833333333333333
P26,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,96.5569055,0.8571428571428572
P27,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,4.500711055,0.85
P27,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,127.7840217,0.5833333333333333
P27,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,124.7655281,0.8571428571428572
P27,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,7.443016861,0.85
P27,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,128.2056727,0.5833333333333333
P27,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,122.73262,0.8571428571428572
P28,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,99.64935173,0.85
P28,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,59.98676937,0.5833333333333333
P28,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,92.06467292,0.8571428571428572
P28,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,96.32852122,0.85
P28,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,56.09358074,0.5833333333333333
P28,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,87.49299515,0.8571428571428572
P31,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,85.69059283,0.85
P31,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,85.50619744,0.5833333333333333
P31,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,12.62874895,0.8571428571428572
P31,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,10.82916433,0.85
P31,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,127.8406981,0.5833333333333333
P31,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,117.3135137,0.8571428571428572
P32,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,7.34736007,0.85
P32,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,67.35320631,0.5833333333333333
P32,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,67.88154167,0.8571428571428572
P32,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,13.52665886,0.85
P32,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,27.45079416,0.5833333333333333
P32,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,32.32649687,0.8571428571428572
P5,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,68.67014271,0.85
P5,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,53.12355598,0.5833333333333333
P5,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,121.7928097,0.8571428571428572
P5,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,66.05638273,0.85
P5,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,40.98605861,0.5833333333333333
P5,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,107.0175261,0.8571428571428572
P6,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,11.01803068,0.85
P6,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,42.8716748,0.5833333333333333
P6,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,52.20126914,0.8571428571428572
P6,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,11.77426431,0.85
P6,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,47.72877539,0.5833333333333333
P6,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,59.07600613,0.8571428571428572
P9,018 058 693,2,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,61.08490648,0.85
P9,018 058 693,2,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,77.75568211,0.5833333333333333
P9,018 058 693,2,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,36.52023138,0.8571428571428572
P9,018 058 693,1,ROE,anchor,JKT,struct_cliff,anchor.to.struct_cliff,17.81764575,0.85
P9,018 058 693,1,ROE,anchor,QQE,label_cliff,anchor.to.label_cliff,64.68584544,0.5833333333333333
P9,018 058 693,1,JKT,struct_cliff,QQE,label_cliff,struct_cliff.to.label_cliff,56.10221832,0.8571428571428572
P1,273 457 839,2,OTQ,anchor,XRT,struct_cliff,anchor.to.struct_cliff,56.55281602,0.7317073170731707
P1,273 457 839,2,OTQ,anchor,FSV,label_cliff,anchor.to.label_cliff,75.52128508,0.5813953488372092
P1,273 457 839,2,XRT,struct_cliff,FSV,label_cliff,struct_cliff.to.label_cliff,131.3172209,0.7380952380952381
P1,273 457 839,1,OTQ,anchor,XRT,struct_cliff,anchor.to.struct_cliff,64.3279908,0.7317073170731707
P1,273 457 839,1,OTQ,anchor,FSV,label_cliff,anchor.to.label_cliff,130.8014962,0.5813953488372092
P1,273 457 839,1,XRT,struct_cliff,FSV,label_cliff,struct_cliff.to.label_cliff,66.56471888,0.7380952380952381
P10,273 457 839,2,OTQ,anchor,XRT,struct_cliff,anchor.to.struct_cliff,12.70064959,0.7317073170731707
P10,273 457 839,2,OTQ,anchor,FSV,label_cliff,anchor.to.label_cliff,51.18588575,0.5813953488372092
P10,273 457 839,2,XRT,struct_cliff,FSV,label_cliff,struct_cliff.to.label_cliff,50.49258361,0.7380952380952381
P10,273 457 839,1,OTQ,anchor,XRT,struct_cliff,anchor.to.struct_cliff,18.1916162,0.7317073170731707
P10,273 457 839,1,OTQ,anchor,FSV,label_cliff,anchor.to.label_cliff,48.69813343,0.5813953488372092
P10,273 457 839,1,XRT,struct_cliff,FSV,label_cliff,struct_cliff.to.label_cliff,36.4021112,0.7380952380952381
P11,273 457 839,2,OTQ,anchor,XRT,struct_cliff,anchor.to.struct_cliff,65.57800012,0.7317073170731707
P11,273 457 839,2,OTQ,anchor,FSV,label_cliff,anchor.to.label_cliff,25.08463275,0.5813953488372092
P11,273 457 839,2,XRT,struct_cliff,FSV,label_cliff,struct_cliff.to.label_cliff,90.65352999,0.7380952380952381
P11,273 457 839,1,OTQ,anchor,XRT,struct_cliff,anchor.to.struct_cliff,57.18050367,0.7317073170731707
P11,273 457 839,1,OTQ,anchor,FSV,label_cliff,anchor.to.label_cliff,41.78462038,0.5813953488372092
P11,273 457 839,1,XRT,struct_cliff,FSV,label_cliff,struct_cliff.to.label_cliff,22.7122544,0.7380952380952381
P13,273 457 839,2,OTQ,anchor,XRT,struct_cliff,anchor.to.struct_cliff,80.50120807,0.7317073170731707
P13,273 457 839,2,OTQ,anchor,FSV,label_cliff,anchor.to.label_cliff,70.87497795,0.5813953488372092
P13,273 457 839,2,XRT,struct_cliff,FSV,label_cliff,struct_cliff.to.label_cliff,38.96016684,0.7380952380952381
P13,273 457 839,1,OTQ,anchor,XRT,struct_cliff,anchor.to.struct_cliff,88.77215836,0.7317073170731707
P13,273 457 839,1,OTQ,anchor,FSV,label_cliff,anchor.to.label_cliff,82.5608733,0.5813953488372092
